Record Type,CDS Code,Federal School ID,Federal Charter District ID,County,District,School,Status,Open Date,Closed Date,Charter Yes/No,Charter Number,Funding Type,Educational Program Type,Entity Type,Low Grade,High Grade,Virtual Instruction Type,Magnet Yes/No,Year Round Yes/No,Public Yes/No,Multilingual Yes/No,Website,Latitude,Longitude,Last Update,Street Address,Street City,Street State,Street Zip,Mailing Address,Mailing City,Mailing State,Mailing Zip,Phone,Phone Extension,Fax Number,Email,Administrator Name,Administrator Phone,Administrator Phone Ext.,Administrator Email
School,19647336019749,03432,No Data,Los Angeles,Los Angeles Unified,Vernon City Elementary,Active,7/1/1928,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,6,Not Virtual,N,N,Y,N,www.vernon-lausd-ca.schoolloop.com,34.003891,-118.230967,2/9/2023,2360 East Vernon Ave.,Los Angeles,CA,90058-1609,2360 East Vernon Ave.,Los Angeles,CA,90058-1609,(323) 582-3727,No Data,(323) 585-9957,No Data,James Centeno,No Data,No Data,jcente01@lausd.net
School,19647336019756,03433,No Data,Los Angeles,Los Angeles Unified,Victoria Avenue Elementary,Active,7/1/1925,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.victoria-lausd-ca.schoolloop.com,33.946937,-118.211026,2/9/2023,3320 Missouri Ave.,South Gate,CA,90280-4308,3320 Missouri Ave.,South Gate,CA,90280-4308,(323) 567-1261,No Data,(323) 563-2056,No Data,Laura Bazan,No Data,No Data,lhb7383@lausd.net
School,19647336019764,03434,No Data,Los Angeles,Los Angeles Unified,Victory Boulevard Elementary,Active,7/1/1924,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.vbe-lausd-ca.schoolloop.com,34.185150,-118.392209,2/9/2023,6315 Radford Ave.,North Hollywood,CA,91606-3316,6315 Radford Ave.,North Hollywood,CA,91606-3316,(818) 761-4676,No Data,(818) 769-2729,No Data,Paula Grace,No Data,No Data,pgrace@lausd.net
School,19647330129866,13765,0601736,Los Angeles,Los Angeles Unified,Village Charter Academy,Active,8/18/2014,No Data,Y,1639,Directly funded,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,http://villagecharteracademy.com,34.204058,-118.603059,2/9/2023,7357 Jordan Ave.,Canoga Park,CA,91303-1238,7357 Jordan Ave.,Canoga Park,CA,91303-1238,(818) 716-2887,No Data,(818) 716-2848,No Data,Kerry Kletter,No Data,No Data,k.kletter@villagecharteracademy.com
School,19647336019772,03436,No Data,Los Angeles,Los Angeles Unified,Vine Street Elementary,Active,7/1/1909,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,6,Not Virtual,N,N,Y,N,www.vinestreetschool.jimdo.com,34.088294,-118.326689,2/9/2023,955 North Vine St.,Los Angeles,CA,90038-2701,955 North Vine St.,Los Angeles,CA,90038-2701,(323) 469-0877,No Data,(323) 461-7536,No Data,Jennifer Cheng,No Data,No Data,jkc0659@lausd.net
School,19647336019780,03437,No Data,Los Angeles,Los Angeles Unified,Vinedale College Preparatory Academy,Active,7/1/1917,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,8,Not Virtual,N,N,Y,N,http://vinedalees-lausd-ca.schoolloop.com,34.234149,-118.352251,2/9/2023,10150 La Tuna Canyon Rd.,Sun Valley,CA,91352-2101,10150 La Tuna Canyon Rd.,Sun Valley,CA,91352-2101,(818) 767-0106,No Data,(818) 768-2452,No Data,Alicia Bernal,No Data,No Data,alicia.bernal@lausd.net
School,19647336058341,03439,No Data,Los Angeles,Los Angeles Unified,Virgil Middle,Active,7/1/1914,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,www.virgilms.net,34.073849,-118.291613,2/9/2023,152 North Vermont Ave.,Los Angeles,CA,90004-4897,152 North Vermont Ave.,Los Angeles,CA,90004-4897,(213) 368-2800,No Data,(213) 383-8774,No Data,Andrew Conroy,No Data,No Data,ajc82721@lausd.net
School,19647336019806,03440,No Data,Los Angeles,Los Angeles Unified,Virginia Road Elementary,Active,7/1/1924,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,No Data,34.028967,-118.339527,10/5/2022,2925 Virginia Rd.,Los Angeles,CA,90016-3628,2925 Virginia Rd.,Los Angeles,CA,90016-3628,(323) 735-0570,No Data,(323) 735-8224,No Data,Evelyn Samos,No Data,No Data,emc7535@lausd.net
School,19647330122739,12776,0601871,Los Angeles,Los Angeles Unified,Vista Charter Middle,Active,9/1/2010,No Data,Y,1234,Directly funded,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,http://vistacharterms.org,34.074112,-118.278547,2/9/2023,2900 West Temple St.,Los Angeles,CA,90026-4516,2900 West Temple St.,Los Angeles,CA,90026-4516,(213) 201-4000,No Data,(213) 739-4302,No Data,Karen Amaya,No Data,No Data,kamaya@vistacharterps.org
School,19647330122200,12764,No Data,Los Angeles,Los Angeles Unified,Vista del Valle Dual Language Academy,Active,9/13/2010,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,www.lausd.net/vistadelvalleacademy/,34.295989,-118.420841,10/5/2022,12441 Bromont Ave.,San Fernando,CA,91340-1306,12441 Bromont Ave.,San Fernando,CA,91340-1306,(818) 838-3860,No Data,(818) 837-1827,No Data,Katherine Patterson Bates,No Data,No Data,katherine.bates@lausd.net
School,19647330139089,14424,0602515,Los Angeles,Los Angeles Unified,Vista Horizon Global Academy,Active,7/1/2019,No Data,Y,2043,Directly funded,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.vistahorizonglobal.org,34.053174,-118.305998,2/9/2023,980 South Hobart Blvd.,Los Angeles,CA,90006-1220,980 South Hobart Blvd.,Los Angeles,CA,90006-1220,(213) 224-6800,No Data,(213) 224-6638,dwilson@vistacharterps.org,Michael Rosner,(213) 201-4000,No Data,mrosner@vistacharterps.org
School,19647330106971,10859,No Data,Los Angeles,Los Angeles Unified,Vista Middle,Active,9/9/2004,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,www.vistamiddle.org,34.221409,-118.460510,2/9/2023,15040 Roscoe Blvd.,Panorama City,CA,91402-4513,15040 Roscoe Blvd.,Panorama City,CA,91402-4513,(818) 901-2727,No Data,(818) 901-2740,No Data,Pia Maria Damonte,No Data,No Data,pxd1774@lausd.net
School,19647330126557,13133,No Data,Los Angeles,Los Angeles Unified,Visual and Performing Arts at Legacy High School Complex,Active,8/14/2012,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Primarily Classroom,N,N,Y,N,www.vapalegacy.com,33.941328,-118.178946,2/9/2023,5225 Tweedy Blvd.,South Gate,CA,90280-5332,5225 Tweedy Blvd.,South Gate,CA,90280-5332,(323) 357-7531,No Data,(323) 564-8371,No Data,David Keys,No Data,No Data,david.keys@lausd.net
School,19647330137521,14221,0601974,Los Angeles,Los Angeles Unified,Vox Collegiate of Los Angeles,Active,8/20/2018,No Data,Y,1917,Directly funded,Traditional,K-12 Schools (Public),6,10,Not Virtual,N,N,Y,N,www.voxcollegiate.org,33.959629,-118.294183,2/9/2023,1100 West Manchester Ave.,Los Angeles,CA,90044-3430,1100 West Manchester Ave.,Los Angeles,CA,90044-3430,(323) 902-7133,No Data,(323) 570-2910,info@voxcollegiate.org,Jasmine Banks,No Data,No Data,jbanks@voxcollegiate.org
School,19647336019814,03441,No Data,Los Angeles,Los Angeles Unified,Wadsworth Avenue Elementary,Active,7/1/1912,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.wadsworthavees-lausd-ca.schoolloop.com,34.009280,-118.258549,2/9/2023,981 East 41st St.,Los Angeles,CA,90011-2753,981 East 41st St.,Los Angeles,CA,90011-2753,(323) 232-5234,No Data,(323) 233-9612,No Data,Juana Guzman-Murdock,No Data,No Data,jjg9849@lausd.net
School,19647336019822,03442,No Data,Los Angeles,Los Angeles Unified,Walgrove Avenue Elementary,Active,7/1/1953,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.wearewalgrove.com,34.005671,-118.452713,2/9/2023,1630 Walgrove Ave.,Los Angeles,CA,90066-2299,1630 Walgrove Ave.,Los Angeles,CA,90066-2299,(310) 391-7104,No Data,(310) 391-9809,No Data,Andrea Kittelson,No Data,No Data,andrea.kittelson1@lausd.net
School,19647330100750,11365,0602413,Los Angeles,Los Angeles Unified,Wallis Annenberg High,Active,9/15/2003,No Data,Y,0538,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,http://accelerated.org,34.010434,-118.273931,2/9/2023,4000 South Main St.,Los Angeles,CA,90037-1022,4000 South Main St.,Los Angeles,CA,90037-1022,(323) 235-6343,119,(323) 235-6346,No Data,Sebastian Puccio,No Data,No Data,spuccio@accelerated.org
School,19647336110977,00453,No Data,Los Angeles,Los Angeles Unified,Walnut Park Elementary,Active,9/1/1992,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,www.walnutpark-lausd-ca.schoolloop.com,33.968183,-118.223984,10/5/2022,2642 Olive St.,Huntington Park,CA,90255-6324,2642 Olive St.,Huntington Park,CA,90255-6324,(323) 588-3145,No Data,(323) 588-5965,No Data,Saraid Luna,No Data,No Data,sxm7554@lausd.net
School,19647330126458,13187,No Data,Los Angeles,Los Angeles Unified,Walnut Park Middle A School of Social Justice and Service Learning,Active,8/14/2012,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,No Data,33.971966,-118.231397,2/9/2023,7500 Marbrisa Ave.,Walnut Park,CA,90255-5612,7500 Marbrisa Ave.,Walnut Park,CA,90255-5612,(323) 277-2600,No Data,(323) 589-1529,No Data,Aida Coronado Deleon,No Data,No Data,aac3975@lausd.net
School,19647330126466,13138,No Data,Los Angeles,Los Angeles Unified,"Walnut Park Middle B Science, Technology, Engineering and Mathematics Academy",Active,8/14/2012,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,https://walnutparkms-lausd-ca.schoolloop.com,33.971966,-118.231397,2/9/2023,7500 Marbrisa Ave.,Walnut Park,CA,90255-5612,7500 Marbrisa Ave.,Walnut Park,CA,90255-5612,(323) 277-2600,No Data,(323) 589-1529,No Data,Monica Sanabria,No Data,No Data,mis4976@lausd.net
School,19647336062699,03299,No Data,Los Angeles,Los Angeles Unified,Walter Reed Middle,Active,7/1/1939,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,www.reedms.com/,34.152630,-118.385567,2/9/2023,4525 Irvine Ave.,North Hollywood,CA,91602-1915,4525 Irvine Ave.,North Hollywood,CA,91602-1915,(818) 487-7600,No Data,(818) 766-9069,No Data,Robyn Friedman,No Data,No Data,robyn.friedman@lausd.net
School,19647336019830,03443,No Data,Los Angeles,Los Angeles Unified,Warner Avenue Elementary,Active,7/1/1927,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.lausd.k12.ca.us/Warner_EL,34.070171,-118.433916,2/9/2023,615 Holmby Ave.,Los Angeles,CA,90024-2535,615 Holmby Ave.,Los Angeles,CA,90024-2535,(310) 475-5893,No Data,(310) 470-5840,No Data,Agnes Kamau,No Data,No Data,agnes.kamau@lausd.net
School,19647330109306,10878,No Data,Los Angeles,Los Angeles Unified,Washington Primary Center,Active,9/6/2005,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,2,Not Virtual,N,N,Y,Y,www.washingtonpc-lausd-ca.schoolloop.com,33.933369,-118.290734,10/5/2022,860 West 112th St.,Los Angeles,CA,90044-4210,860 West 112th St.,Los Angeles,CA,90044-4210,(323) 779-7550,No Data,(323) 779-7473,No Data,Lachanee Thompson,No Data,No Data,ldt7275@lausd.net
School,19647336114912,07522,0601573,Los Angeles,Los Angeles Unified,Watts Learning Center,Active,9/9/1997,No Data,Y,0131,Directly funded,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.wlces.org/,33.950044,-118.278496,2/9/2023,310 West 95th St.,Los Angeles,CA,90003-4012,310 West 95th St.,Los Angeles,CA,90003-4012,(323) 754-9900,No Data,(323) 242-3907,No Data,Kemi Mustapha,No Data,No Data,kmustapha@wattslc.org
School,19647330120527,12491,0601699,Los Angeles,Los Angeles Unified,Watts Learning Center Charter Middle,Active,9/8/2009,No Data,Y,1141,Directly funded,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,www.wlccms.org/,33.957150,-118.268756,2/9/2023,8800 South San Pedro St.,Los Angeles,CA,90003-3541,8800 South San Pedro St.,Los Angeles,CA,90003-3541,(323) 565-4800,No Data,(323) 565-4400,No Data,Angelique Sims,No Data,No Data,asims@wlccms.org
School,19647336019848,03447,No Data,Los Angeles,Los Angeles Unified,Weigand Avenue Elementary,Active,7/1/1929,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,http://weigand-lausd-ca.schoolloop.com,33.941731,-118.229700,2/9/2023,10401 Weigand Ave.,Los Angeles,CA,90002-3865,10401 Weigand Ave.,Los Angeles,CA,90002-3865,(323) 567-9606,No Data,(323) 564-2916,No Data,Tamara Honegan,No Data,No Data,tlh5443@lausd.net
School,19647336019855,03448,No Data,Los Angeles,Los Angeles Unified,Welby Way Charter Elementary School And Gifted-High Ability Magnet,Active,7/1/1960,No Data,Y,1349,Locally funded,Traditional,Elementary Schools (Public),K,5,Not Virtual,Y,N,Y,N,http://welbyway.org/,34.192177,-118.637958,2/9/2023,23456 Welby Way,West Hills,CA,91307-3328,23456 Welby Way,West Hills,CA,91307-3328,(818) 348-1975,No Data,(818) 704-8726,No Data,Susan Dacorsi,No Data,No Data,sfritzen@lausd.net
School,19647330114850,12114,No Data,Los Angeles,Los Angeles Unified,West Adams Preparatory High,Active,9/5/2007,No Data,N,No Data,No Data,Traditional,High Schools (Public),9,12,Primarily Classroom,N,N,Y,N,www.lausd.net/West_Adams_Prep,34.040010,-118.289684,2/9/2023,1500 West Washington Blvd.,Los Angeles,CA,90007-1257,1500 West Washington Blvd.,Los Angeles,CA,90007-1257,(323) 373-2500,No Data,(323) 373-2518,No Data,Erica Nava,No Data,No Data,eabila@lausd.net
School,19647336019863,03449,No Data,Los Angeles,Los Angeles Unified,West Athens Elementary,Active,7/1/1907,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.westathenses-lausd-ca.schoolloop.com,33.925036,-118.294906,2/9/2023,1110 West 119th St.,Los Angeles,CA,90044-6504,1110 West 119th St.,Los Angeles,CA,90044-6504,(323) 756-9114,No Data,(323) 418-8467,No Data,Jessica Thomas,No Data,No Data,jessica.thomas@lausd.net
School,19647336019871,03451,No Data,Los Angeles,Los Angeles Unified,West Hollywood Elementary,Active,7/1/1910,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,https://westhollywood-lausd-ca.schoolloop.com,34.089046,-118.387578,2/9/2023,970 North Hammond St.,West Hollywood,CA,90069-4407,970 North Hammond St.,West Hollywood,CA,90069-4407,(310) 274-5313,No Data,(310) 858-8139,No Data,Elizabeth Lehmann,No Data,No Data,elizabeth.lehmann@lausd.net
School,19647336019889,03454,No Data,Los Angeles,Los Angeles Unified,West Vernon Avenue Elementary,Active,7/1/1905,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.westvernon-lausd-ca.schoolloop.com,34.004831,-118.280509,2/9/2023,4312 South Grand Ave.,Los Angeles,CA,90037-2603,4312 South Grand Ave.,Los Angeles,CA,90037-2603,(323) 232-4218,No Data,(323) 232-7801,No Data,Frances Valadez,No Data,No Data,fev4664@lausd.net
School,19647336019913,03457,No Data,Los Angeles,Los Angeles Unified,Westminster Avenue Elementary,Active,7/1/1926,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,Y,N,Y,N,www.westminsterelementary.org,33.992074,-118.472064,2/9/2023,1010 Abbott Kinney Blvd.,Venice,CA,90291-3312,1010 Abbott Kinney Blvd.,Venice,CA,90291-3312,(310) 392-3041,No Data,(310) 392-6506,No Data,Barry Cohen,No Data,No Data,bcohen1@lausd.net
School,19647336019921,03458,No Data,Los Angeles,Los Angeles Unified,Westport Heights Elementary,Active,7/1/1945,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.westportheights.org,33.966388,-118.388812,2/9/2023,6011 West 79th St.,Los Angeles,CA,90045-2946,6011 West 79th St.,Los Angeles,CA,90045-2946,(310) 645-5611,No Data,(310) 654-4258,No Data,Jacqueline Hughes,No Data,No Data,jrw6424@lausd.net
School,19647336019939,03459,No Data,Los Angeles,Los Angeles Unified,Westwood Charter Elementary,Active,7/1/1924,No Data,Y,0031,Locally funded,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.westwoodcharter.org,34.047586,-118.430786,2/9/2023,2050 Selby Ave.,Los Angeles,CA,90025-6311,2050 Selby Ave.,Los Angeles,CA,90025-6311,(310) 474-7788,No Data,(310) 475-1295,No Data,Kathy Flores,No Data,No Data,kflores@lausd.net
School,19647336019947,03461,No Data,Los Angeles,Los Angeles Unified,White Point Elementary,Active,7/1/1951,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.whitepointes-lausd-ca.schoolloop.com,33.716229,-118.308433,2/9/2023,1410 Silvius Ave.,San Pedro,CA,90731-6099,1410 Silvius Ave.,San Pedro,CA,90731-6099,(310) 833-5232,No Data,(310) 514-8726,No Data,Tamara Corley,No Data,No Data,tms1816@lausd.net
School,19647336019954,03462,No Data,Los Angeles,Los Angeles Unified,Wilbur Charter For Enriched Academics,Active,7/1/1959,No Data,Y,1482,Locally funded,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.wilburcharter.org,34.165336,-118.544233,2/9/2023,5213 Crebs Ave.,Tarzana,CA,91356-4010,5213 Crebs Ave.,Tarzana,CA,91356-4010,(818) 345-1090,No Data,(818) 881-8128,No Data,Crystal Shirley,No Data,No Data,crystal.shirley@lausd.net
School,19647330112011,11649,No Data,Los Angeles,Los Angeles Unified,William Jefferson Clinton Middle,Active,9/5/2006,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,www.wjcms-lausd-ca.schoolloop.com,34.018395,-118.275616,2/9/2023,3500 South Hill St.,Los Angeles,CA,90007-4333,3500 South Hill St.,Los Angeles,CA,90007-4333,(323) 235-7200,No Data,(323) 846-0054,No Data,Jose Rivera,No Data,No Data,jriver02@lausd.net
School,19647336058184,03205,No Data,Los Angeles,Los Angeles Unified,William Mulholland Middle,Active,7/1/1963,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,Y,N,Y,N,www.mulhollandms.org,34.190260,-118.504354,2/9/2023,17120 Vanowen St.,Lake Balboa,CA,91406-4449,17120 Vanowen St.,Lake Balboa,CA,91406-4449,(818) 609-2500,No Data,(818) 345-1933,No Data,Raquel Segal,No Data,No Data,rsegal1@lausd.net
School,19647336017446,03066,No Data,Los Angeles,Los Angeles Unified,William R. Anton Elementary,Active,7/1/1915,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,6,Not Virtual,N,N,Y,Y,www.antones-lausd-ca.schoolloop.com,34.045828,-118.181170,10/5/2022,831 North Bonnie Beach Pl.,Los Angeles,CA,90063-3404,831 North Bonnie Beach Pl.,Los Angeles,CA,90063-3404,(323) 981-3640,No Data,(323) 415-9010,No Data,Edgardo Soberanes,No Data,No Data,esoberan@lausd.net
School,19647330126409,13090,No Data,Los Angeles,Los Angeles Unified,Willow Elementary,Active,8/14/2012,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,www.willowes-lausd-ca.schoolloop.com/,33.955053,-118.221806,10/5/2022,2777 Willow Pl.,South Gate,CA,90280-2816,2777 Willow Pl.,South Gate,CA,90280-2816,(323) 568-5760,No Data,(323) 567-2369,No Data,Pedro Jimenez,No Data,No Data,pxj5165@lausd.net
School,19647336019962,03464,No Data,Los Angeles,Los Angeles Unified,Wilmington Park Elementary,Active,7/1/1909,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,No Data,33.785951,-118.246434,2/9/2023,1140 Mahar Ave.,Wilmington,CA,90744-3815,1140 Mahar Ave.,Wilmington,CA,90744-3815,(310) 518-7460,No Data,(310) 830-8716,No Data,Luis Rivera,No Data,No Data,lriver2@lausd.net
School,19647336019970,03465,No Data,Los Angeles,Los Angeles Unified,Wilshire Crest Elementary,Active,7/1/1923,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,No Data,34.057191,-118.344280,10/5/2022,5241 West Olympic Blvd.,Los Angeles,CA,90036-4902,5241 West Olympic Blvd.,Los Angeles,CA,90036-4902,(323) 938-5291,No Data,(323) 933-1481,No Data,Gayle Robinson,No Data,No Data,grobin2@lausd.net
School,19647330112003,11648,No Data,Los Angeles,Los Angeles Unified,Wilshire Park Elementary,Active,9/5/2006,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.lausd.net/Wilshire_Park_EL,34.060979,-118.316541,2/9/2023,4063 Ingraham St.,Los Angeles,CA,90005-3217,4063 Ingraham St.,Los Angeles,CA,90005-3217,(213) 739-4760,No Data,(213) 381-6178,No Data,Leighanne Creary,No Data,No Data,lcrear2@lausd.net
School,19647336019988,03467,No Data,Los Angeles,Los Angeles Unified,Wilton Place Elementary,Active,7/1/1919,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,www.wiltonplacees-lausd-ca.schoolloop.com,34.058698,-118.314325,11/1/2022,745 South Wilton Pl.,Los Angeles,CA,90005-3552,745 South Wilton Pl.,Los Angeles,CA,90005-3552,(213) 389-1181,No Data,(213) 387-5192,No Data,Marie France Rallion,No Data,No Data,mrallion@lausd.net
School,19647336020002,03469,No Data,Los Angeles,Los Angeles Unified,Winnetka Avenue Elementary,Active,7/1/1925,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.winnetkaes-lausd-ca.schoolloop.com,34.218937,-118.570970,2/9/2023,8240 Winnetka Ave.,Canoga Park,CA,91306-1899,8240 Winnetka Ave.,Canoga Park,CA,91306-1899,(818) 341-5422,No Data,(818) 998-1871,No Data,Tanya Nott,No Data,No Data,ttn8206@lausd.net
